Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H3693,2013,52.0,0,0,0,1,1,2340.0,3,1970.0,   .,49,0
H3759,2015,52.0,0,0,1,0,0,6000.0,3,1900.0,7,49,1
H3939,2013,52.0,0,0,0,1,1,910.0,3,1960.0,   .,49,0
H4102,2012,52.0,0,0,1,0,0,712.0,3,1900.0,2,49,1
H4146,2016,52.0,0,1,0,1,1,480.0,3,1970.0,   .,49,0
H4203,2013,52.0,0,0,0,1,1,800.0,3,1970.0,   .,49,0
H4320,2015,52.0,0,0,0,1,1,1056.0,3,1970.0,   .,49,1
H4382,2012,52.0,1,0,0,1,1,450.0,3,1988.0,   .,49,0
H4383,2013,43.0,1,0,0,1,1,450.0,3,1988.0,   .,49,0
H4425,2013,52.0,0,0,0,1,1,360.0,3,1970.0,   .,49,0
H4636,2016,52.0,0,1,0,1,1,385.0,3,1970.0,   .,49,0
H5048,2015,52.0,0,0,0,1,1,649.0,3,1970.0,   .,49,0
H5049,2016,52.0,0,0,0,1,1,649.0,3,1970.0,   .,49,0
H5209,2012,52.0,0,0,0,1,1,336.0,3,1970.0,   .,49,0
H5219,2013,0.0,0,0,1,0,0,760.0,3,1970.0,4,49,0
H5419,2014,52.0,0,0,0,1,1,2700.0,3,1970.0,   .,49,0
H5420,2016,52.0,0,0,0,1,1,2700.0,3,1970.0,   .,49,0
H6368,2015,22.0,0,0,1,0,0,690.0,3,1900.0,3,49,0
H6401,2012,52.0,0,0,0,1,1,590.0,3,1980.0,   .,49,0
H6402,2013,52.0,0,0,0,1,1,590.0,3,1980.0,   .,49,1
H6403,2013,0.0,0,0,1,0,0,1200.0,3,1970.0,5,49,0
H6505,2014,52.0,0,1,0,1,1,1754.0,3,1988.0,   .,49,0
H7049,2016,52.0,0,0,1,0,0,2800.0,3,1980.0,8,49,0
H7321,2013,52.0,0,0,0,1,1,3375.0,3,1960.0,   .,49,1
H7322,2015,52.0,0,0,0,1,1,3375.0,3,1960.0,   .,49,1
H12848,2015,52.0,0,1,0,1,1,1700.0,2,1988.0,   .,4,0
H15464,2014,52.0,0,0,1,0,0,600.0,2,2005.0,4,4,0
H16748,2013,52.0,0,0,1,0,0,5000.0,2,2008.0,2,4,0
H515,2013,52.0,0,0,0,1,1,475.0,2,1970.0,   .,4,0
H18450,2014,43.0,1,0,1,0,0,2000.0,2,1982.0,5,7,0
H18632,2015,52.0,1,0,1,0,0,2000.0,2,1979.0,4,7,0
H18787,2016,52.0,1,0,1,0,0,1650.0,2,1978.0,6,7,0
H18879,2012,9.0,1,0,1,0,0,1500.0,2,1978.0,3,7,0
H18880,2015,52.0,1,0,1,0,0,1500.0,2,1978.0,3,7,0
H18998,2014,52.0,1,0,1,0,0,1250.0,2,1977.0,3,7,0
H19005,2014,52.0,1,0,1,0,0,1560.0,2,1976.0,4,7,0
H14886,2013,45.0,0,1,0,1,1,400.0,2,1980.0,   .,1,1
H19003,2013,52.0,1,0,1,0,0,1049.0,2,2003.0,3,1,0
H18449,2014,39.0,1,0,1,0,0,2458.0,2,2004.0,2,2,0
H18945,2015,52.0,1,0,1,0,0,2499.0,2,2004.0,4,2,0
H14064,2013,52.0,0,0,1,0,0,3770.0,2,2002.0,5,5,0
H14065,2016,22.0,0,0,1,0,0,3770.0,2,2002.0,5,5,0
H18743,2012,17.0,1,0,1,0,0,2790.0,2,1973.0,8,5,0
H18946,2015,52.0,1,0,1,0,0,1394.0,2,1980.0,4,5,1
H5134,2016,52.0,0,1,0,1,1,695.0,2,1988.0,   .,5,0
H16359,2013,46.0,0,0,1,0,0,1005.0,2,1950.0,2,8,0
H16532,2014,52.0,0,0,1,0,0,3060.0,2,2003.0,4,8,0
H18702,2014,52.0,0,0,1,0,0,1351.0,4,2012.0,2,8,0
H2303,2013,0.0,0,0,0,1,1,300.0,4,1970.0,   .,8,0
H2304,2015,0.0,0,0,0,1,1,300.0,4,1970.0,   .,8,0
H2305,2016,0.0,0,0,0,1,1,300.0,4,1970.0,   .,8,0
H368,2012,52.0,0,0,0,1,1,580.0,2,1980.0,   .,8,0
H369,2014,52.0,0,0,0,1,1,580.0,2,1980.0,   .,8,0
H14050,2012,52.0,1,0,1,0,0,1940.0,2,1979.0,2,2,0
H14051,2014,52.0,1,0,1,0,0,1940.0,2,1979.0,2,2,0
H2736,2012,52.0,0,0,0,1,1,407.0,2,1960.0,   .,1,0
H15028,2013,52.0,1,0,1,0,0,1805.0,2,2007.0,4,2,0
H15406,2015,52.0,1,0,1,0,0,3200.0,2,1982.0,4,2,0
H13561,2012,52.0,1,1,0,1,1,691.0,2,1988.0,   .,1,0
H17497,2015,26.0,0,0,1,0,0,1400.0,2,1998.0,4,11,0
H17498,2013,52.0,0,0,1,0,0,1512.0,2,2008.0,4,11,0
H17499,2013,52.0,0,0,1,0,0,767.0,2,2007.0,4,11,0
H18348,2013,52.0,0,0,1,0,0,630.0,2,1961.0,2,11,1
H18349,2015,52.0,0,0,1,0,0,630.0,2,1961.0,2,11,0
H18588,2012,30.0,0,0,1,0,0,1538.0,2,2000.0,4,11,0
H18958,2014,52.0,0,0,1,0,0,13004.0,2,1984.0,4,11,0
H2284,2012,52.0,0,0,0,1,1,280.0,2,1960.0,   .,11,0
H2285,2015,52.0,0,0,0,1,1,280.0,2,1960.0,   .,11,0
H2286,2016,52.0,0,0,0,1,1,280.0,2,1960.0,   .,11,1
H7258,2013,52.0,0,0,1,0,0,3255.0,2,2003.0,4,11,0
H14705,2013,52.0,0,1,0,1,1,80.0,2,1960.0,   .,2,0
H14706,2015,39.0,0,1,0,1,1,80.0,2,1960.0,   .,2,0
H19471,2015,52.0,0,0,1,0,0,1359.0,2,2014.0,3,1,0
H15112,2012,52.0,1,0,1,0,0,650.0,2,2008.0,3,3,0
H15113,2014,52.0,1,0,1,0,0,650.0,2,2008.0,3,3,0
H6852,2013,52.0,1,1,0,1,1,440.0,2,1988.0,   .,3,0
H5160,2014,52.0,0,0,1,0,0,350.0,2,1846.0,5,1,0
H14909,2012,52.0,1,0,1,0,0,4142.0,2,1975.0,4,2,0
H6694,2016,52.0,1,0,1,0,0,815.0,2,1989.0,4,2,0
H13994,2013,52.0,1,0,1,0,0,999.0,2,2007.0,3,12,0
H14481,2012,52.0,1,0,1,0,0,999.0,2,2008.0,3,12,0
H14482,2012,52.0,1,0,1,0,0,999.0,2,2008.0,3,12,0
H14497,2013,27.0,1,1,0,1,1,315.0,2,1988.0,   .,12,0
H14498,2013,27.0,1,1,0,1,1,315.0,2,1988.0,   .,12,0
H14601,2013,52.0,1,0,1,0,0,750.0,2,2008.0,3,12,0
H15776,2012,52.0,1,0,1,0,0,935.0,2,2007.0,2,12,0
H15840,2013,52.0,1,0,1,0,0,1350.0,2,2007.0,2,12,1
H15841,2015,52.0,1,0,1,0,0,1350.0,2,2007.0,2,12,0
H19174,2016,52.0,1,0,1,0,0,999.0,2,2007.0,3,12,0
H19339,2014,52.0,1,0,1,0,0,880.0,2,1960.0,4,12,0
H19340,2016,52.0,1,0,1,0,0,880.0,2,1960.0,4,12,0
H13574,2014,52.0,0,1,0,1,1,1991.0,2,1988.0,   .,38,1
H13614,2012,52.0,0,1,0,1,1,230.0,2,1988.0,   .,38,0
H13789,2014,52.0,0,1,0,1,1,430.0,2,1960.0,   .,38,0
H14244,2013,52.0,0,0,1,0,0,895.0,2,1950.0,4,38,1
H14297,2012,52.0,0,0,1,0,0,670.0,2,1960.0,4,38,0
H14324,2014,52.0,0,0,1,0,0,570.0,2,1960.0,3,38,0
H14907,2016,52.0,0,0,1,0,0,2450.0,2,1991.0,6,38,0
H15446,2015,52.0,0,0,1,0,0,840.0,2,1950.0,3,38,1
H15533,2016,52.0,0,0,1,0,0,460.0,2,2005.0,3,38,0
H15800,2013,1.0,0,0,1,0,0,800.0,2,1975.0,3,38,0
H16025,2014,52.0,0,0,1,0,0,1200.0,2,2010.0,3,38,0
H16090,2014,52.0,1,0,1,0,0,550.0,2,1900.0,5,38,1
H16448,2013,52.0,0,0,1,0,0,350.0,2,1955.0,3,38,0
H16449,2014,52.0,0,0,1,0,0,350.0,2,1955.0,3,38,1
H16587,2015,13.0,0,0,1,0,0,330.0,2,2001.0,3,38,0
H16604,2012,52.0,1,0,1,0,0,169.0,2,1930.0,3,38,0
H16607,2014,52.0,1,0,1,0,0,6005.0,2,2003.0,1,38,1
H16658,2013,52.0,0,0,1,0,0,380.0,2,2009.0,2,38,0
H16659,2016,52.0,0,0,1,0,0,380.0,2,2009.0,2,38,0
H17080,2013,8.0,0,0,1,0,0,245.0,2,2006.0,3,38,0
H17749,2014,52.0,1,0,1,0,0,10438.0,2,2011.0,4,38,1
H17750,2015,52.0,1,0,1,0,0,10438.0,2,2011.0,4,38,0
H17751,2016,52.0,1,0,1,0,0,10438.0,2,2011.0,4,38,0
H17960,2012,52.0,0,0,1,0,0,8670.0,2,1971.0,7,38,0
H17969,2016,52.0,0,0,1,0,0,1423.0,2,2011.0,4,38,0
H18919,2013,46.0,0,0,1,0,0,277.0,2,1992.0,3,38,0
H19315,2014,52.0,0,0,1,0,0,300.0,2,2010.0,2,38,0
H19432,2014,49.0,0,0,1,0,0,1035.0,2,2000.0,3,38,0
H3271,2013,52.0,0,0,0,1,1,1500.0,2,1980.0,   .,38,0
H3272,2015,52.0,0,0,0,1,1,1500.0,2,1980.0,   .,38,0
H4036,2014,52.0,0,0,1,0,0,450.0,2,1970.0,3,38,0
H489,2014,52.0,0,0,1,0,0,500.0,2,1900.0,3,38,0
H490,2015,52.0,0,0,1,0,0,500.0,2,1900.0,3,38,0
H6525,2012,52.0,0,1,0,1,1,500.0,2,1988.0,   .,38,0
H6686,2012,52.0,0,1,0,1,1,380.0,2,1980.0,   .,38,0
H6687,2013,3.0,0,1,0,1,1,380.0,2,1980.0,   .,38,0
H7442,2012,52.0,1,0,1,0,0,415.0,2,1988.0,3,38,0
H7443,2013,52.0,1,0,1,0,0,415.0,2,1988.0,3,38,0
H16392,2013,52.0,1,0,1,0,0,630.0,2,2010.0,4,2,1
H16393,2014,52.0,1,0,1,0,0,630.0,2,2010.0,4,2,0
H16598,2013,39.0,0,0,1,0,0,450.0,2,1994.0,4,1,0
H15444,2012,52.0,0,0,1,0,0,1150.0,2,1960.0,4,2,0
H15445,2016,52.0,0,0,1,0,0,1150.0,2,1960.0,4,2,0
H12661,2015,52.0,0,1,0,1,1,5312.0,2,1988.0,   .,1,0
H16291,2015,52.0,0,0,1,0,0,4783.0,2,2007.0,3,1,0
H16077,2014,52.0,0,0,1,0,0,200.0,2,1900.0,2,1,0
H16399,2016,52.0,0,0,1,0,0,5860.0,2,1986.0,3,11,0
H16557,2012,52.0,0,0,1,0,0,2000.0,2,1984.0,1,11,1
H16558,2016,52.0,0,0,1,0,0,2000.0,2,1984.0,1,11,0
H16937,2013,52.0,0,0,1,0,0,2051.0,2,1990.0,2,11,0
H16938,2014,52.0,0,0,1,0,0,2051.0,2,1990.0,2,11,1
H16939,2015,52.0,0,0,1,0,0,2051.0,2,1990.0,2,11,0
H17359,2014,52.0,0,0,1,0,0,2896.0,2,1999.0,2,11,0
H17360,2015,52.0,0,0,1,0,0,1000.0,2,1990.0,3,11,0
H17529,2013,52.0,0,0,1,0,0,858.0,2,1995.0,2,11,0
H17530,2014,52.0,0,0,1,0,0,858.0,2,1995.0,2,11,0
H5126,2014,52.0,0,0,0,1,1,400.0,2,1988.0,   .,11,0
H17685,2013,39.0,0,0,1,0,0,5600.0,2,1994.0,2,1,1
H4262,2015,52.0,0,0,1,0,0,1491.0,2,1990.0,2,1,0
H19212,2016,52.0,1,0,1,0,0,680.0,2,1940.0,5,1,0
H13199,2013,41.0,0,1,0,1,1,1090.0,2,1960.0,   .,1,0
H16370,2012,52.0,0,0,1,0,0,4900.0,2,1985.0,5,1,1
H5583,2012,52.0,0,0,0,1,1,900.0,2,1988.0,   .,2,0
H7031,2014,43.0,1,1,0,1,1,2000.0,2,1988.0,   .,2,0
H5584,2012,52.0,0,1,0,1,1,555.0,2,1970.0,   .,1,0
H16821,2016,52.0,0,0,1,0,0,1600.0,2,1999.0,5,1,0
H13221,2016,52.0,0,1,0,1,1,1100.0,2,1988.0,   .,5,0
H14006,2014,52.0,0,1,0,1,1,840.0,2,1988.0,   .,5,0
H14007,2015,52.0,0,1,0,1,1,840.0,2,1988.0,   .,5,0
H14008,2016,26.0,0,1,0,1,1,840.0,2,1988.0,   .,5,0
H15184,2013,52.0,1,0,1,0,0,1750.0,2,2008.0,2,5,0
H3301,2012,8.0,0,0,0,1,1,408.0,2,1970.0,   .,1,0
H3269,2014,52.0,0,0,1,0,0,2160.0,2,1980.0,3,1,0
H14749,2012,52.0,1,0,1,0,0,2050.0,2,1986.0,5,4,0
H16702,2015,26.0,1,0,1,0,0,5100.0,2,1990.0,6,4,0
H2276,2013,52.0,0,0,0,1,1,3489.0,2,1970.0,   .,4,0
H6837,2013,52.0,0,1,0,1,1,1450.0,2,1980.0,   .,4,0
H14429,2013,52.0,0,1,0,1,1,830.0,2,1960.0,   .,1,0
H2844,2013,4.0,0,0,1,0,0,1520.0,2,1995.0,5,1,0
H5585,2014,52.0,0,1,0,1,1,1900.0,2,1970.0,   .,1,0
H7226,2013,52.0,1,0,0,1,1,900.0,2,1980.0,   .,1,0
H14727,2015,52.0,0,0,1,0,0,1550.0,2,1960.0,3,1,0
H6640,2012,52.0,0,1,0,1,1,804.0,2,1980.0,   .,2,0
H6641,2014,52.0,0,1,0,1,1,804.0,2,1980.0,   .,2,0
H1807,2015,52.0,1,0,0,1,1,420.0,2,1960.0,   .,8,0
H2047,2014,52.0,0,0,0,1,1,450.0,2,1980.0,   .,8,0
H2274,2012,52.0,0,0,0,1,1,550.0,2,1970.0,   .,8,0
H2275,2016,52.0,0,0,0,1,1,550.0,2,1970.0,   .,8,1
H2974,2015,52.0,0,0,1,0,0,710.0,2,1900.0,4,8,0
H7135,2013,39.0,1,1,0,1,1,933.0,2,1960.0,   .,8,0
H7438,2012,52.0,0,0,0,1,1,747.0,2,1960.0,   .,8,0
H7439,2013,52.0,0,0,0,1,1,747.0,2,1960.0,   .,8,0
H1301,2016,52.0,0,0,0,1,1,1880.0,3,1960.0,   .,46,0
H13311,2015,52.0,1,0,1,0,0,2640.0,3,1960.0,4,46,0
H14414,2012,52.0,0,1,0,1,1,1050.0,3,1960.0,   .,46,1
H14477,2013,29.0,0,1,0,1,1,320.0,2,1960.0,   .,46,0
H14754,2013,6.0,0,1,0,1,1,950.0,3,1960.0,   .,46,0
H15106,2012,6.0,1,1,0,1,1,630.0,3,1980.0,   .,46,0
H15599,2014,52.0,0,0,1,0,0,300.0,3,1970.0,3,46,0
H15877,2013,52.0,1,0,1,0,0,909.0,3,1903.0,6,46,0
H15878,2014,52.0,1,0,1,0,0,909.0,3,1903.0,6,46,0
H17014,2012,52.0,1,0,1,0,0,630.0,3,1990.0,4,46,0
H17015,2014,13.0,1,0,1,0,0,630.0,3,1990.0,4,46,0
H17168,2015,52.0,1,0,1,0,0,1114.0,3,1990.0,4,46,1
H17169,2016,52.0,1,0,1,0,0,1114.0,3,1990.0,4,46,0
H17270,2012,52.0,0,0,1,0,0,400.0,2,1930.0,5,46,0
H17693,2012,52.0,1,0,1,0,0,523.0,2,1930.0,3,46,0
H17943,2012,52.0,1,0,1,0,0,870.0,3,1905.0,4,46,0
H18388,2012,39.0,0,0,1,0,0,500.0,2,1950.0,5,46,1
H186,2012,52.0,0,0,0,1,1,1300.0,3,1970.0,   .,46,0
H18624,2013,52.0,1,0,1,0,0,3374.0,3,1961.0,6,46,1
H18657,2012,27.0,1,0,1,0,0,1600.0,3,1900.0,7,46,0
H18673,2013,26.0,1,0,1,0,0,1500.0,3,1987.0,3,46,0
H18675,2014,52.0,1,0,1,0,0,1400.0,3,1986.0,3,46,0
H18762,2014,52.0,1,0,1,0,0,1125.0,3,1900.0,5,46,0
H18810,2014,52.0,1,0,1,0,0,1060.0,3,1900.0,6,46,0
H18825,2013,52.0,1,0,1,0,0,2200.0,3,1920.0,6,46,0
H19371,2016,52.0,0,0,1,0,0,350.0,3,1992.0,5,46,0
H2070,2013,52.0,0,0,0,1,1,720.0,3,1970.0,   .,46,0
H2071,2013,52.0,0,0,0,1,1,950.0,3,1980.0,   .,46,0
H2389,2013,52.0,0,0,0,1,1,1830.0,3,1970.0,   .,46,0
H2765,2014,52.0,0,0,0,1,1,800.0,3,1970.0,   .,46,0
H3056,2012,52.0,0,0,0,1,1,810.0,3,1980.0,   .,46,0
H3057,2013,52.0,0,0,0,1,1,810.0,3,1980.0,   .,46,0
H3346,2012,52.0,0,0,0,1,1,1000.0,3,1970.0,   .,46,0
H3347,2014,52.0,0,0,0,1,1,1000.0,3,1970.0,   .,46,0
H3358,2012,52.0,0,0,0,1,1,1200.0,3,1988.0,   .,46,0
H3359,2016,52.0,0,0,0,1,1,1200.0,3,1988.0,   .,46,1
H3360,2013,52.0,0,0,0,1,1,850.0,3,1970.0,   .,46,0
H5575,2013,52.0,0,0,0,1,1,1260.0,2,1970.0,   .,46,0
H5576,2014,52.0,0,0,0,1,1,1260.0,2,1970.0,   .,46,1
H5577,2015,52.0,0,0,0,1,1,1260.0,2,1970.0,   .,46,0
H6007,2013,52.0,0,0,0,1,1,450.0,2,1970.0,   .,46,0
H6535,2012,52.0,1,0,0,1,1,985.0,3,1960.0,   .,46,0
H6818,2012,52.0,0,0,1,0,0,1700.0,3,1880.0,6,46,0
H7334,2014,52.0,1,0,1,0,0,1100.0,3,1930.0,5,46,0
H7335,2016,52.0,1,0,1,0,0,1100.0,3,1930.0,5,46,0
H746,2014,52.0,1,0,0,1,1,1260.0,3,1970.0,   .,46,0
H15739,2013,52.0,0,0,1,0,0,327.0,2,1940.0,3,1,0
H5574,2012,4.0,0,1,0,1,1,450.0,2,1970.0,   .,1,0
H3349,2013,52.0,0,1,0,1,1,677.0,2,1960.0,   .,1,0
H3305,2016,52.0,0,0,0,1,1,1700.0,2,1988.0,   .,4,1
H3329,2013,52.0,0,0,1,0,0,1600.0,2,1997.0,3,4,1
H3339,2015,52.0,0,0,1,0,0,1200.0,2,1998.0,3,4,0
H3340,2016,52.0,0,0,1,0,0,1200.0,2,1998.0,3,4,0
H19529,2016,52.0,0,0,1,0,0,480.0,2,2003.0,3,2,0
H6478,2013,52.0,0,0,1,0,0,1440.0,2,2002.0,3,2,0
H16208,2015,52.0,0,0,1,0,0,518.0,2,2009.0,3,1,0
H3081,2012,52.0,0,0,0,1,1,1900.0,2,1988.0,   .,2,1
H3341,2012,52.0,0,1,0,1,1,660.0,2,1980.0,   .,2,0
H14059,2013,52.0,0,0,1,0,0,200.0,2,1970.0,3,2,0
H1816,2016,52.0,1,0,1,0,0,480.0,2,1900.0,4,2,0
H18145,2012,48.0,0,0,1,0,0,815.0,2,1800.0,3,2,0
H18146,2014,52.0,0,0,1,0,0,815.0,2,1800.0,3,2,0
H2162,2014,52.0,0,0,0,1,1,460.0,2,1980.0,   .,1,0
H4838,2013,52.0,1,0,1,0,0,980.0,2,1998.0,3,2,1
H4839,2014,52.0,1,0,1,0,0,1050.0,2,1999.0,3,2,0
H1823,2012,43.0,0,0,0,1,1,1100.0,2,1988.0,   .,1,0
H2700,2013,52.0,0,0,1,0,0,695.0,2,1920.0,4,1,0
H2014,2014,52.0,0,0,1,0,0,500.0,2,1972.0,4,2,1
H2015,2015,40.0,0,0,1,0,0,500.0,2,1972.0,4,2,0
H3946,2012,52.0,0,0,0,1,1,575.0,2,1960.0,   .,2,0
H3947,2015,52.0,0,0,0,1,1,575.0,2,1960.0,   .,2,1
H17712,2013,52.0,0,0,1,0,0,190.0,2,1900.0,3,2,0
H7262,2013,52.0,0,1,0,1,1,1150.0,2,1980.0,   .,2,1
H16366,2012,26.0,0,0,1,0,0,620.0,2,1954.0,3,1,0
H7263,2013,52.0,0,0,0,1,1,3350.0,2,1988.0,   .,1,0
H13864,2012,52.0,0,1,0,1,1,540.0,2,1960.0,   .,21,0
H16912,2012,0.0,0,0,1,0,0,950.0,2,1920.0,3,21,0
H17233,2015,52.0,0,0,1,0,0,702.0,2,1910.0,4,21,0
H18075,2012,52.0,1,0,1,0,0,2600.0,2,1982.0,5,21,0
H18888,2013,52.0,0,0,1,0,0,500.0,2,2012.0,2,21,1
H18889,2014,39.0,0,0,1,0,0,500.0,2,2012.0,2,21,0
H2224,2014,52.0,0,1,0,1,1,1314.0,2,1970.0,   .,21,0
H2811,2014,52.0,0,0,0,1,1,7073.0,2,1980.0,   .,21,1
H3146,2013,40.0,0,0,0,1,1,480.0,2,1960.0,   .,21,1
H3335,2012,52.0,0,0,0,1,1,2500.0,2,1988.0,   .,21,0
H4848,2012,52.0,0,0,1,0,0,1352.0,2,1898.0,3,21,0
H4849,2014,52.0,0,0,1,0,0,1352.0,2,1898.0,3,21,0
H5559,2012,52.0,0,0,1,0,0,8800.0,2,2002.0,4,21,0
H6000,2015,52.0,0,0,1,0,0,600.0,2,1906.0,4,21,0
H6003,2014,52.0,1,0,1,0,0,1260.0,2,1910.0,6,21,1
H6005,2012,52.0,0,0,0,1,1,610.0,2,1960.0,   .,21,0
H6254,2012,52.0,0,0,0,1,1,400.0,2,1960.0,   .,21,0
H6297,2012,52.0,0,1,0,1,1,620.0,2,1960.0,   .,21,0
H7137,2013,52.0,0,0,0,1,1,2500.0,2,1960.0,   .,21,0
H7138,2015,52.0,0,0,0,1,1,2500.0,2,1960.0,   .,21,0
H7301,2013,52.0,0,0,1,0,0,650.0,2,1958.0,4,21,0
H17425,2014,52.0,0,0,1,0,0,600.0,2,1800.0,3,2,0
H7447,2015,9.0,0,0,1,0,0,500.0,2,1937.0,4,2,0
H15887,2016,50.0,0,0,1,0,0,5235.0,2,2006.0,3,1,0
H16812,2012,52.0,0,0,1,0,0,3400.0,2,1972.0,4,8,0
H2225,2014,52.0,0,0,0,1,1,746.0,2,1980.0,   .,8,0
H2792,2012,52.0,0,0,1,0,0,2192.0,2,1988.0,3,8,1
H2793,2015,52.0,0,0,1,0,0,2192.0,2,1988.0,3,8,0
H2794,2014,52.0,0,0,0,1,1,1092.0,2,1988.0,   .,8,0
H3320,2013,52.0,0,1,0,1,1,4900.0,2,1988.0,   .,8,1
H6515,2013,52.0,0,1,0,1,1,3200.0,2,1980.0,   .,8,0
H6516,2015,52.0,0,1,0,1,1,3200.0,2,1980.0,   .,8,0
H15048,2012,52.0,0,0,1,0,0,11014.0,2,1975.0,3,20,1
H17263,2012,52.0,1,0,1,0,0,4830.0,2,1985.0,3,20,0
H17264,2013,11.0,1,0,1,0,0,4830.0,2,1985.0,3,20,0
H2795,2015,52.0,0,0,0,1,1,4918.0,2,1980.0,   .,20,1
H2797,2014,52.0,0,0,0,1,1,5326.0,2,1980.0,   .,20,0
H2798,2012,52.0,0,0,0,1,1,4119.0,2,1988.0,   .,20,1
H2799,2014,52.0,0,0,0,1,1,7100.0,2,1980.0,   .,20,1
H2800,2013,52.0,0,0,0,1,1,4429.0,2,1980.0,   .,20,1
H2801,2015,52.0,0,0,0,1,1,2030.0,2,1980.0,   .,20,0
H2802,2013,52.0,0,0,0,1,1,2461.0,2,1980.0,   .,20,1
H2804,2013,52.0,0,0,0,1,1,244.0,2,1980.0,   .,20,0
H2806,2014,52.0,0,0,0,1,1,5205.0,2,1980.0,   .,20,1
H2807,2014,52.0,0,0,0,1,1,4590.0,2,1980.0,   .,20,0
H2809,2016,52.0,0,0,0,1,1,3346.0,2,1980.0,   .,20,0
H3287,2012,48.0,0,0,0,1,1,750.0,2,1980.0,   .,20,0
H3306,2012,52.0,0,0,1,0,0,3200.0,2,1995.0,4,20,1
H3361,2015,52.0,0,0,0,1,1,1600.0,2,1988.0,   .,20,0
H5556,2012,52.0,0,0,0,1,1,7100.0,2,1980.0,   .,20,1
H5557,2013,52.0,0,0,0,1,1,7100.0,2,1980.0,   .,20,1
H5558,2014,52.0,0,0,0,1,1,7100.0,2,1980.0,   .,20,1
H1322,2014,52.0,1,0,0,1,1,4480.0,2,1980.0,   .,4,0
H15647,2014,52.0,0,0,1,0,0,393.0,2,1954.0,3,4,0
H16380,2016,52.0,0,0,1,0,0,800.0,2,1995.0,3,4,0
H3147,2015,52.0,0,0,0,1,1,1700.0,2,1988.0,   .,4,0
H7265,2014,52.0,0,1,0,1,1,1280.0,2,1988.0,   .,1,0
H16411,2014,52.0,0,0,1,0,0,1057.0,2,2002.0,3,1,0
H3080,2015,52.0,0,0,0,1,1,1810.0,2,1970.0,   .,1,0
H18804,2014,52.0,0,0,1,0,0,730.0,2,2012.0,3,1,0
H17663,2012,52.0,0,0,1,0,0,380.0,2,1900.0,2,2,0
H5974,2012,27.0,1,0,0,1,1,340.0,2,1980.0,   .,2,0
H16339,2013,52.0,1,0,1,0,0,880.0,2,1830.0,4,2,0
H5981,2013,52.0,1,0,0,1,1,150.0,2,1970.0,   .,2,0
H5985,2013,19.0,1,0,0,1,1,470.0,2,1970.0,   .,2,0
H5986,2012,52.0,1,0,0,1,1,228.0,2,1970.0,   .,2,0
H17642,2012,52.0,0,0,1,0,0,4846.0,2,2003.0,6,3,1
H17643,2013,39.0,0,0,1,0,0,4846.0,2,2003.0,6,3,1
H3029,2014,0.0,0,0,0,1,1,550.0,2,1970.0,   .,3,1
H6858,2014,17.0,0,1,0,1,1,2127.0,2,1960.0,   .,1,0
H12650,2014,52.0,1,1,0,1,1,568.0,2,1960.0,   .,17,1
H1676,2014,52.0,1,0,1,0,0,853.0,2,1900.0,4,17,0
H18279,2013,52.0,0,0,1,0,0,1080.0,2,1960.0,5,17,0
H18280,2016,52.0,0,0,1,0,0,1080.0,2,1960.0,5,17,0
H18528,2016,52.0,0,0,1,0,0,1220.0,2,1955.0,4,17,0
H18547,2014,52.0,0,0,1,0,0,1390.0,2,2012.0,1,17,0
H1971,2012,52.0,0,0,0,1,1,440.0,2,1960.0,   .,17,0
H1994,2014,52.0,0,0,0,1,1,750.0,2,1960.0,   .,17,0
H1999,2012,52.0,0,0,0,1,1,850.0,2,1960.0,   .,17,0
H2000,2014,52.0,0,0,0,1,1,850.0,2,1960.0,   .,17,0
H28,2012,52.0,0,0,0,1,1,501.0,2,1960.0,   .,17,0
H3845,2013,52.0,0,0,0,1,1,1151.0,2,1980.0,   .,17,0
H4103,2012,52.0,0,0,0,1,1,3186.0,2,1960.0,   .,17,0
H4104,2013,10.0,0,0,0,1,1,3186.0,2,1960.0,   .,17,0
H4207,2015,52.0,0,0,0,1,1,520.0,2,1988.0,   .,17,0
H6216,2013,52.0,0,1,0,1,1,398.0,2,1960.0,   .,17,0
H7364,2012,4.0,0,1,0,1,1,2240.0,2,1960.0,   .,17,0
H1693,2012,50.0,1,0,0,1,1,570.0,2,1970.0,   .,1,0
H16099,2014,52.0,0,0,1,0,0,2785.0,2,2005.0,3,2,1
H16101,2015,52.0,0,0,1,0,0,3668.0,2,2007.0,3,2,0
H19850,2016,44.0,0,0,1,0,0,440.0,2,1600.0,3,1,0
H12738,2014,52.0,0,1,0,1,1,650.0,2,1988.0,   .,1,1
H6382,2015,52.0,0,0,0,1,1,284.0,2,1960.0,   .,1,1
H2160,2012,52.0,0,0,1,0,0,3100.0,2,1980.0,5,1,0
H1350,2014,52.0,1,0,0,1,1,285.0,2,1970.0,   .,2,0
H1351,2015,52.0,1,0,0,1,1,285.0,2,1970.0,   .,2,0
H16426,2016,52.0,0,0,1,0,0,11900.0,2,1970.0,>=10,4,1
H1694,2012,52.0,1,0,0,1,1,1579.0,2,1988.0,   .,4,1
H17167,2012,52.0,1,0,1,0,0,6890.0,2,1973.0,7,4,1
